game_id,move_id,vision,vision_simple,vision_advanced,vision_expert,snake_length,head_direction,head_pos,apple_pos,move,apple_pos_new,facing_apple,closed_region,hit,life,prob_to_live
814,1,0030,1101,11011001,110110010010,3,0,"(5, 4)","(0, 0)",0,"(0, 0)",1,0,0,1,
814,2,0030,1101,11011001,110110010010,3,0,"(5, 3)","(0, 0)",1,"(0, 0)",0,0,0,1,
814,3,0003,1110,11101001,111010010001,3,1,"(6, 3)","(0, 0)",2,"(0, 0)",0,0,0,1,
814,4,3000,0111,01111001,011110011000,3,2,"(6, 4)","(0, 0)",2,"(0, 0)",0,0,0,1,
814,5,3000,0111,01111001,011110011000,3,2,"(6, 5)","(0, 0)",2,"(0, 0)",0,0,0,1,
814,6,3000,0111,01111001,011110011000,3,2,"(6, 6)","(0, 0)",3,"(0, 0)",1,0,0,1,
814,7,0300,1011,10111001,101110010100,3,3,"(5, 6)","(0, 0)",0,"(0, 0)",1,0,0,1,
814,8,0030,1101,11011001,110110010010,3,0,"(5, 5)","(0, 0)",2,"(0, 0)",0,0,3,0,
815,0,0030,1101,11011100,110111000010,3,0,"(5, 5)","(9, 4)",1,"(9, 4)",1,0,0,1,
815,1,0003,1110,11101100,111011000001,3,1,"(6, 5)","(9, 4)",1,"(9, 4)",1,0,0,1,
815,2,0003,1110,11101100,111011000001,3,1,"(7, 5)","(9, 4)",1,"(9, 4)",1,0,0,1,
815,3,0003,1110,11101100,111011000001,3,1,"(8, 5)","(9, 4)",0,"(9, 4)",1,0,0,1,
815,4,0130,1101,11010100,110101000010,3,0,"(8, 4)","(9, 4)",2,"(9, 4)",0,0,3,0,
816,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(2, 2)",0,"(2, 2)",1,0,0,1,
816,1,0030,1101,11011001,110110010010,3,0,"(5, 4)","(2, 2)",2,"(2, 2)",0,0,3,0,
817,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(9, 9)",0,"(9, 9)",0,0,0,1,
817,1,0030,1101,11010110,110101100010,3,0,"(5, 4)","(9, 9)",2,"(9, 9)",1,0,3,0,
818,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(3, 2)",3,"(3, 2)",1,0,0,1,
818,1,0300,1011,10111001,101110010100,3,3,"(4, 5)","(3, 2)",1,"(3, 2)",0,0,3,0,
819,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(0, 7)",3,"(0, 7)",1,0,0,1,
819,1,0300,1011,10110011,101100110100,3,3,"(4, 5)","(0, 7)",3,"(0, 7)",1,0,0,1,
819,2,0300,1011,10110011,101100110100,3,3,"(3, 5)","(0, 7)",0,"(0, 7)",0,0,0,1,
819,3,0030,1101,11010011,110100110010,3,0,"(3, 4)","(0, 7)",2,"(0, 7)",1,0,3,0,
820,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(9, 6)",1,"(9, 6)",1,0,0,1,
820,1,0003,1110,11100110,111001100001,3,1,"(6, 5)","(9, 6)",0,"(9, 6)",0,0,0,1,
820,2,0030,1101,11010110,110101100010,3,0,"(6, 4)","(9, 6)",2,"(9, 6)",1,0,3,0,
821,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(1, 9)",3,"(1, 9)",1,0,0,1,
821,1,0300,1011,10110011,101100110100,3,3,"(4, 5)","(1, 9)",1,"(1, 9)",0,0,3,0,
822,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(9, 7)",1,"(9, 7)",1,0,0,1,
822,1,0003,1110,11100110,111001100001,3,1,"(6, 5)","(9, 7)",2,"(9, 7)",1,0,0,1,
822,2,3000,0111,01110110,011101101000,3,2,"(6, 6)","(9, 7)",1,"(9, 7)",1,0,0,1,
822,3,0003,1110,11100110,111001100001,3,1,"(7, 6)","(9, 7)",2,"(9, 7)",1,0,0,1,
822,4,3000,0111,01110100,011101001000,3,2,"(7, 7)","(9, 7)",0,"(9, 7)",0,0,3,0,
823,0,0030,1101,11011100,110111000010,3,0,"(5, 5)","(8, 1)",2,"(8, 1)",0,0,3,0,
824,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(0, 7)",2,"(0, 7)",1,0,3,0,
825,0,0030,1101,11011000,110110000010,3,0,"(5, 5)","(5, 3)",0,"(5, 3)",1,0,0,1,
825,1,1030,1101,11011000,110110000010,3,0,"(5, 4)","(5, 3)",3,"(5, 3)",0,0,0,1,
825,2,0300,1011,10111100,101111000100,3,3,"(4, 4)","(5, 3)",0,"(5, 3)",1,0,0,1,
825,3,0130,1101,11010100,110101000010,3,0,"(4, 3)","(5, 3)",2,"(5, 3)",0,0,3,0,
826,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(8, 8)",3,"(8, 8)",0,0,0,1,
826,1,0300,1011,10110110,101101100100,3,3,"(4, 5)","(8, 8)",0,"(8, 8)",0,0,0,1,
826,2,0030,1101,11010110,110101100010,3,0,"(4, 4)","(8, 8)",2,"(8, 8)",1,0,3,0,
827,0,0030,1101,11011100,110111000010,3,0,"(5, 5)","(7, 4)",1,"(7, 4)",1,0,0,1,
827,1,0003,1110,11101100,111011000001,3,1,"(6, 5)","(7, 4)",3,"(7, 4)",0,0,3,0,
828,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(3, 2)",2,"(3, 2)",0,0,3,0,
829,0,0030,1101,11011100,110111000010,3,0,"(5, 5)","(8, 3)",3,"(8, 3)",0,0,0,1,
829,1,0300,1011,10111100,101111000100,3,3,"(4, 5)","(8, 3)",0,"(8, 3)",1,0,0,1,
829,2,0030,1101,11011100,110111000010,3,0,"(4, 4)","(8, 3)",0,"(8, 3)",1,0,0,1,
829,3,0030,1101,11010100,110101000010,3,0,"(4, 3)","(8, 3)",1,"(8, 3)",1,0,0,1,
829,4,0003,1110,11100100,111001000001,3,1,"(5, 3)","(8, 3)",3,"(8, 3)",0,0,3,0,
830,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(4, 1)",3,"(4, 1)",1,0,0,1,
830,1,0300,1011,10111000,101110000100,3,3,"(4, 5)","(4, 1)",1,"(4, 1)",0,0,3,0,
831,0,0030,1101,11011000,110110000010,3,0,"(5, 5)","(5, 0)",2,"(5, 0)",0,0,3,0,
832,0,0030,1101,11011100,110111000010,3,0,"(5, 5)","(8, 3)",3,"(8, 3)",0,0,0,1,
832,1,0300,1011,10111100,101111000100,3,3,"(4, 5)","(8, 3)",1,"(8, 3)",1,0,3,0,
833,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(6, 6)",1,"(6, 6)",1,0,0,1,
833,1,0013,1110,11100010,111000100001,3,1,"(6, 5)","(6, 6)",2,"(8, 3)",1,0,1,1,
833,2,3000,0111,01111100,011111001000,4,2,"(6, 6)","(8, 3)",2,"(8, 3)",0,0,0,1,
833,3,3000,0111,01111100,011111001000,4,2,"(6, 7)","(8, 3)",1,"(8, 3)",1,0,0,1,
833,4,0003,1110,11101100,111011000001,4,1,"(7, 7)","(8, 3)",0,"(8, 3)",1,0,0,1,
833,5,0030,1101,11011100,110111000010,4,0,"(7, 6)","(8, 3)",0,"(8, 3)",1,0,0,1,
833,6,0030,1101,11011100,110111000010,4,0,"(7, 5)","(8, 3)",3,"(8, 3)",0,0,0,1,
833,7,0300,1011,10111100,101111000100,4,3,"(6, 5)","(8, 3)",0,"(8, 3)",1,0,0,1,
833,8,0030,1101,11011100,110111000010,4,0,"(6, 4)","(8, 3)",3,"(8, 3)",0,0,0,1,
833,9,0300,1011,10111100,101111000100,4,3,"(5, 4)","(8, 3)",3,"(8, 3)",0,0,0,1,
833,10,0300,1011,10111100,101111000100,4,3,"(4, 4)","(8, 3)",2,"(8, 3)",0,0,0,1,
833,11,3000,0111,01111100,011111001000,4,2,"(4, 5)","(8, 3)",2,"(8, 3)",0,0,0,1,
833,12,3000,0111,01111100,011111001000,4,2,"(4, 6)","(8, 3)",2,"(8, 3)",0,0,0,1,
833,13,3000,0111,01111100,011111001000,4,2,"(4, 7)","(8, 3)",1,"(8, 3)",1,0,0,1,
833,14,0003,1110,11101100,111011000001,4,1,"(5, 7)","(8, 3)",3,"(8, 3)",0,0,3,0,
834,0,0030,1101,11011000,110110000010,3,0,"(5, 5)","(5, 3)",2,"(5, 3)",0,0,3,0,
835,0,0030,1101,11011100,110111000010,3,0,"(5, 5)","(6, 3)",2,"(6, 3)",0,0,3,0,
836,0,0030,1101,11011100,110111000010,3,0,"(5, 5)","(7, 1)",3,"(7, 1)",0,0,0,1,
836,1,0300,1011,10111100,101111000100,3,3,"(4, 5)","(7, 1)",0,"(7, 1)",1,0,0,1,
836,2,0030,1101,11011100,110111000010,3,0,"(4, 4)","(7, 1)",1,"(7, 1)",1,0,0,1,
836,3,0003,1110,11101100,111011000001,3,1,"(5, 4)","(7, 1)",2,"(7, 1)",0,0,0,1,
836,4,3000,0111,01111100,011111001000,3,2,"(5, 5)","(7, 1)",1,"(7, 1)",1,0,0,1,
836,5,0003,1110,11101100,111011000001,3,1,"(6, 5)","(7, 1)",1,"(7, 1)",1,0,0,1,
836,6,0003,1110,11101000,111010000001,3,1,"(7, 5)","(7, 1)",2,"(7, 1)",0,0,0,1,
836,7,3000,0111,01111000,011110001000,3,2,"(7, 6)","(7, 1)",1,"(7, 1)",0,0,0,1,
836,8,0003,1110,11101001,111010010001,3,1,"(8, 6)","(7, 1)",2,"(7, 1)",0,0,0,1,
836,9,3000,0111,01111001,011110011000,3,2,"(8, 7)","(7, 1)",2,"(7, 1)",0,0,0,1,
836,10,3000,0111,01111001,011110011000,3,2,"(8, 8)","(7, 1)",3,"(7, 1)",1,0,0,1,
836,11,0300,1011,10111000,101110000100,3,3,"(7, 8)","(7, 1)",1,"(7, 1)",0,0,3,0,
837,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(2, 1)",2,"(2, 1)",0,0,3,0,
838,0,0030,1101,11011100,110111000010,3,0,"(5, 5)","(6, 4)",2,"(6, 4)",0,0,3,0,
839,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(1, 4)",1,"(1, 4)",0,0,0,1,
839,1,0003,1110,11101001,111010010001,3,1,"(6, 5)","(1, 4)",0,"(1, 4)",1,0,0,1,
839,2,0030,1101,11010001,110100010010,3,0,"(6, 4)","(1, 4)",0,"(1, 4)",0,0,0,1,
839,3,0030,1101,11010011,110100110010,3,0,"(6, 3)","(1, 4)",3,"(1, 4)",1,0,0,1,
839,4,0300,1011,10110011,101100110100,3,3,"(5, 3)","(1, 4)",3,"(1, 4)",1,0,0,1,
839,5,0300,1011,10110011,101100110100,3,3,"(4, 3)","(1, 4)",0,"(1, 4)",0,0,0,1,
839,6,0030,1101,11010011,110100110010,3,0,"(4, 2)","(1, 4)",3,"(1, 4)",1,0,0,1,
839,7,0300,1011,10110011,101100110100,3,3,"(3, 2)","(1, 4)",1,"(1, 4)",0,0,3,0,
840,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(4, 7)",2,"(4, 7)",1,0,3,0,
841,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(1, 1)",3,"(1, 1)",1,0,0,1,
841,1,0300,1011,10111001,101110010100,3,3,"(4, 5)","(1, 1)",2,"(1, 1)",0,0,0,1,
841,2,3000,0111,01111001,011110011000,3,2,"(4, 6)","(1, 1)",2,"(1, 1)",0,0,0,1,
841,3,3000,0111,01111001,011110011000,3,2,"(4, 7)","(1, 1)",2,"(1, 1)",0,0,0,1,
841,4,3000,0111,01111001,011110011000,3,2,"(4, 8)","(1, 1)",3,"(1, 1)",1,0,0,1,
841,5,0300,1011,10111001,101110010100,3,3,"(3, 8)","(1, 1)",3,"(1, 1)",1,0,0,1,
841,6,0300,1011,10111001,101110010100,3,3,"(2, 8)","(1, 1)",2,"(1, 1)",0,0,0,1,
841,7,3050,0101,01011001,010110011000,3,2,"(2, 9)","(1, 1)",2,"(1, 1)",0,0,5,0,
842,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(3, 8)",2,"(3, 8)",1,0,3,0,
843,0,1030,1101,11011000,110110000010,3,0,"(5, 5)","(5, 4)",1,"(5, 4)",0,0,0,1,
843,1,0003,1110,11101001,111010010001,3,1,"(6, 5)","(5, 4)",0,"(5, 4)",1,0,0,1,
843,2,0031,1101,11010001,110100010010,3,0,"(6, 4)","(5, 4)",0,"(5, 4)",0,0,0,1,
843,3,0030,1101,11010011,110100110010,3,0,"(6, 3)","(5, 4)",0,"(5, 4)",0,0,0,1,
843,4,0030,1101,11010011,110100110010,3,0,"(6, 2)","(5, 4)",1,"(5, 4)",0,0,0,1,
843,5,0003,1110,11100011,111000110001,3,1,"(7, 2)","(5, 4)",0,"(5, 4)",0,0,0,1,
843,6,0030,1101,11010011,110100110010,3,0,"(7, 1)","(5, 4)",3,"(5, 4)",1,0,0,1,
843,7,0300,1011,10110011,101100110100,3,3,"(6, 1)","(5, 4)",2,"(5, 4)",1,0,0,1,
843,8,3000,0111,01110011,011100111000,3,2,"(6, 2)","(5, 4)",0,"(5, 4)",0,0,3,0,
844,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(1, 0)",1,"(1, 0)",0,0,0,1,
844,1,0003,1110,11101001,111010010001,3,1,"(6, 5)","(1, 0)",0,"(1, 0)",1,0,0,1,
844,2,0030,1101,11011001,110110010010,3,0,"(6, 4)","(1, 0)",0,"(1, 0)",1,0,0,1,
844,3,0030,1101,11011001,110110010010,3,0,"(6, 3)","(1, 0)",1,"(1, 0)",0,0,0,1,
844,4,0003,1110,11101001,111010010001,3,1,"(7, 3)","(1, 0)",1,"(1, 0)",0,0,0,1,
844,5,0003,1110,11101001,111010010001,3,1,"(8, 3)","(1, 0)",2,"(1, 0)",0,0,0,1,
844,6,3000,0111,01111001,011110011000,3,2,"(8, 4)","(1, 0)",0,"(1, 0)",1,0,3,0,
845,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(9, 6)",1,"(9, 6)",1,0,0,1,
845,1,0003,1110,11100110,111001100001,3,1,"(6, 5)","(9, 6)",3,"(9, 6)",0,0,3,0,
846,0,1030,1101,11011000,110110000010,3,0,"(5, 5)","(5, 4)",1,"(5, 4)",0,0,0,1,
846,1,0003,1110,11101001,111010010001,3,1,"(6, 5)","(5, 4)",1,"(5, 4)",0,0,0,1,
846,2,0003,1110,11101001,111010010001,3,1,"(7, 5)","(5, 4)",2,"(5, 4)",0,0,0,1,
846,3,3000,0111,01111001,011110011000,3,2,"(7, 6)","(5, 4)",2,"(5, 4)",0,0,0,1,
846,4,3000,0111,01111001,011110011000,3,2,"(7, 7)","(5, 4)",2,"(5, 4)",0,0,0,1,
846,5,3000,0111,01111001,011110011000,3,2,"(7, 8)","(5, 4)",1,"(5, 4)",0,0,0,1,
846,6,0003,1110,11101001,111010010001,3,1,"(8, 8)","(5, 4)",3,"(5, 4)",1,0,3,0,
847,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(1, 3)",2,"(1, 3)",0,0,3,0,
848,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(6, 7)",1,"(6, 7)",1,0,0,1,
848,1,0003,1110,11100010,111000100001,3,1,"(6, 5)","(6, 7)",3,"(6, 7)",0,0,3,0,
849,0,0030,1101,11010100,110101000010,3,0,"(5, 5)","(8, 5)",1,"(8, 5)",1,0,0,1,
849,1,0003,1110,11100100,111001000001,3,1,"(6, 5)","(8, 5)",3,"(8, 5)",0,0,3,0,
850,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(1, 6)",1,"(1, 6)",0,0,0,1,
850,1,0003,1110,11100011,111000110001,3,1,"(6, 5)","(1, 6)",3,"(1, 6)",1,0,3,0,
851,0,0030,1101,11010001,110100010010,3,0,"(5, 5)","(3, 5)",3,"(3, 5)",1,0,0,1,
851,1,0301,1011,10110001,101100010100,3,3,"(4, 5)","(3, 5)",2,"(3, 5)",0,0,0,1,
851,2,3000,0111,01111001,011110011000,3,2,"(4, 6)","(3, 5)",1,"(3, 5)",0,0,0,1,
851,3,0003,1110,11101001,111010010001,3,1,"(5, 6)","(3, 5)",0,"(3, 5)",1,0,0,1,
851,4,0030,1101,11010001,110100010010,3,0,"(5, 5)","(3, 5)",3,"(3, 5)",1,0,0,1,
851,5,0301,1011,10110001,101100010100,3,3,"(4, 5)","(3, 5)",1,"(3, 5)",0,0,3,0,
852,0,0030,1101,11010001,110100010010,3,0,"(5, 5)","(0, 5)",3,"(0, 5)",1,0,0,1,
852,1,0300,1011,10110001,101100010100,3,3,"(4, 5)","(0, 5)",1,"(0, 5)",0,0,3,0,
853,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(2, 9)",2,"(2, 9)",1,0,3,0,
854,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(6, 9)",0,"(6, 9)",0,0,0,1,
854,1,0030,1101,11010110,110101100010,3,0,"(5, 4)","(6, 9)",3,"(6, 9)",0,0,0,1,
854,2,0300,1011,10110110,101101100100,3,3,"(4, 4)","(6, 9)",1,"(6, 9)",1,0,3,0,
855,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(0, 4)",3,"(0, 4)",1,0,0,1,
855,1,0300,1011,10111001,101110010100,3,3,"(4, 5)","(0, 4)",2,"(0, 4)",0,0,0,1,
855,2,3000,0111,01111001,011110011000,3,2,"(4, 6)","(0, 4)",1,"(0, 4)",0,0,0,1,
855,3,0003,1110,11101001,111010010001,3,1,"(5, 6)","(0, 4)",1,"(0, 4)",0,0,0,1,
855,4,0003,1110,11101001,111010010001,3,1,"(6, 6)","(0, 4)",1,"(0, 4)",0,0,0,1,
855,5,0003,1110,11101001,111010010001,3,1,"(7, 6)","(0, 4)",1,"(0, 4)",0,0,0,1,
855,6,0003,1110,11101001,111010010001,3,1,"(8, 6)","(0, 4)",0,"(0, 4)",1,0,0,1,
855,7,0030,1101,11011001,110110010010,3,0,"(8, 5)","(0, 4)",3,"(0, 4)",1,0,0,1,
855,8,0300,1011,10111001,101110010100,3,3,"(7, 5)","(0, 4)",0,"(0, 4)",1,0,0,1,
855,9,0030,1101,11010001,110100010010,3,0,"(7, 4)","(0, 4)",1,"(0, 4)",0,0,0,1,
855,10,0003,1110,11100001,111000010001,3,1,"(8, 4)","(0, 4)",3,"(0, 4)",1,0,3,0,
856,0,0030,1101,11011100,110111000010,3,0,"(5, 5)","(6, 2)",3,"(6, 2)",0,0,0,1,
856,1,0300,1011,10111100,101111000100,3,3,"(4, 5)","(6, 2)",1,"(6, 2)",1,0,3,0,
857,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(0, 8)",2,"(0, 8)",1,0,3,0,
858,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(4, 9)",2,"(4, 9)",1,0,3,0,
859,0,0030,1101,11011100,110111000010,3,0,"(5, 5)","(6, 3)",0,"(6, 3)",1,0,0,1,
859,1,0030,1101,11011100,110111000010,3,0,"(5, 4)","(6, 3)",0,"(6, 3)",1,0,0,1,
859,2,0130,1101,11010100,110101000010,3,0,"(5, 3)","(6, 3)",0,"(6, 3)",0,0,0,1,
859,3,0030,1101,11010110,110101100010,3,0,"(5, 2)","(6, 3)",0,"(6, 3)",0,0,0,1,
859,4,0030,1101,11010110,110101100010,3,0,"(5, 1)","(6, 3)",3,"(6, 3)",0,0,0,1,
859,5,0300,1011,10110110,101101100100,3,3,"(4, 1)","(6, 3)",1,"(6, 3)",1,0,3,0,
860,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(0, 7)",3,"(0, 7)",1,0,0,1,
860,1,0300,1011,10110011,101100110100,3,3,"(4, 5)","(0, 7)",1,"(0, 7)",0,0,3,0,
861,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(3, 4)",2,"(3, 4)",0,0,3,0,
862,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(0, 4)",0,"(0, 4)",1,0,0,1,
862,1,0030,1101,11010001,110100010010,3,0,"(5, 4)","(0, 4)",3,"(0, 4)",1,0,0,1,
862,2,0300,1011,10110001,101100010100,3,3,"(4, 4)","(0, 4)",3,"(0, 4)",1,0,0,1,
862,3,0300,1011,10110001,101100010100,3,3,"(3, 4)","(0, 4)",1,"(0, 4)",0,0,3,0,
863,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(0, 2)",1,"(0, 2)",0,0,0,1,
863,1,0003,1110,11101001,111010010001,3,1,"(6, 5)","(0, 2)",3,"(0, 2)",1,0,3,0,
864,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(6, 9)",3,"(6, 9)",0,0,0,1,
864,1,0300,1011,10110110,101101100100,3,3,"(4, 5)","(6, 9)",1,"(6, 9)",1,0,3,0,
865,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(4, 6)",3,"(4, 6)",1,0,0,1,
865,1,0310,1011,10110010,101100100100,3,3,"(4, 5)","(4, 6)",0,"(4, 6)",0,0,0,1,
865,2,0030,1101,11010010,110100100010,3,0,"(4, 4)","(4, 6)",3,"(4, 6)",0,0,0,1,
865,3,0300,1011,10110110,101101100100,3,3,"(3, 4)","(4, 6)",3,"(4, 6)",0,0,0,1,
865,4,0300,1011,10110110,101101100100,3,3,"(2, 4)","(4, 6)",3,"(4, 6)",0,0,0,1,
865,5,0300,1011,10110110,101101100100,3,3,"(1, 4)","(4, 6)",0,"(4, 6)",0,0,0,1,
865,6,0030,1101,11010110,110101100010,3,0,"(1, 3)","(4, 6)",1,"(4, 6)",1,0,0,1,
865,7,0003,1110,11100110,111001100001,3,1,"(2, 3)","(4, 6)",3,"(4, 6)",0,0,3,0,
866,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(2, 8)",3,"(2, 8)",1,0,0,1,
866,1,0300,1011,10110011,101100110100,3,3,"(4, 5)","(2, 8)",0,"(2, 8)",0,0,0,1,
866,2,0030,1101,11010011,110100110010,3,0,"(4, 4)","(2, 8)",2,"(2, 8)",1,0,3,0,
867,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(2, 1)",3,"(2, 1)",1,0,0,1,
867,1,0300,1011,10111001,101110010100,3,3,"(4, 5)","(2, 1)",1,"(2, 1)",0,0,3,0,
868,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(7, 8)",0,"(7, 8)",0,0,0,1,
868,1,0030,1101,11010110,110101100010,3,0,"(5, 4)","(7, 8)",3,"(7, 8)",0,0,0,1,
868,2,0300,1011,10110110,101101100100,3,3,"(4, 4)","(7, 8)",0,"(7, 8)",0,0,0,1,
868,3,0030,1101,11010110,110101100010,3,0,"(4, 3)","(7, 8)",1,"(7, 8)",1,0,0,1,
868,4,0003,1110,11100110,111001100001,3,1,"(5, 3)","(7, 8)",1,"(7, 8)",1,0,0,1,
868,5,0003,1110,11100110,111001100001,3,1,"(6, 3)","(7, 8)",0,"(7, 8)",0,0,0,1,
868,6,0030,1101,11010110,110101100010,3,0,"(6, 2)","(7, 8)",3,"(7, 8)",0,0,0,1,
868,7,0300,1011,10110110,101101100100,3,3,"(5, 2)","(7, 8)",3,"(7, 8)",0,0,0,1,
868,8,0300,1011,10110110,101101100100,3,3,"(4, 2)","(7, 8)",2,"(7, 8)",1,0,0,1,
868,9,3000,0111,01110110,011101101000,3,2,"(4, 3)","(7, 8)",1,"(7, 8)",1,0,0,1,
868,10,0003,1110,11100110,111001100001,3,1,"(5, 3)","(7, 8)",1,"(7, 8)",1,0,0,1,
868,11,0003,1110,11100110,111001100001,3,1,"(6, 3)","(7, 8)",2,"(7, 8)",1,0,0,1,
868,12,3000,0111,01110110,011101101000,3,2,"(6, 4)","(7, 8)",1,"(7, 8)",1,0,0,1,
868,13,0003,1110,11100010,111000100001,3,1,"(7, 4)","(7, 8)",0,"(7, 8)",0,0,0,1,
868,14,0030,1101,11010010,110100100010,3,0,"(7, 3)","(7, 8)",1,"(7, 8)",0,0,0,1,
868,15,0003,1110,11100011,111000110001,3,1,"(8, 3)","(7, 8)",0,"(7, 8)",0,0,0,1,
868,16,0030,1101,11010011,110100110010,3,0,"(8, 2)","(7, 8)",0,"(7, 8)",0,0,0,1,
868,17,0030,1101,11010011,110100110010,3,0,"(8, 1)","(7, 8)",2,"(7, 8)",1,0,3,0,
869,0,0030,1101,11010010,110100100010,3,0,"(5, 5)","(5, 9)",2,"(5, 9)",1,0,3,0,
870,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(0, 8)",0,"(0, 8)",0,0,0,1,
870,1,0030,1101,11010011,110100110010,3,0,"(5, 4)","(0, 8)",0,"(0, 8)",0,0,0,1,
870,2,0030,1101,11010011,110100110010,3,0,"(5, 3)","(0, 8)",2,"(0, 8)",1,0,3,0,
871,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(7, 9)",0,"(7, 9)",0,0,0,1,
871,1,0030,1101,11010110,110101100010,3,0,"(5, 4)","(7, 9)",0,"(7, 9)",0,0,0,1,
871,2,0030,1101,11010110,110101100010,3,0,"(5, 3)","(7, 9)",2,"(7, 9)",1,0,3,0,
872,0,0030,1101,11010010,110100100010,3,0,"(5, 5)","(5, 9)",0,"(5, 9)",0,0,0,1,
872,1,0030,1101,11010010,110100100010,3,0,"(5, 4)","(5, 9)",3,"(5, 9)",0,0,0,1,
872,2,0300,1011,10110110,101101100100,3,3,"(4, 4)","(5, 9)",3,"(5, 9)",0,0,0,1,
872,3,0300,1011,10110110,101101100100,3,3,"(3, 4)","(5, 9)",0,"(5, 9)",0,0,0,1,
872,4,0030,1101,11010110,110101100010,3,0,"(3, 3)","(5, 9)",0,"(5, 9)",0,0,0,1,
872,5,0030,1101,11010110,110101100010,3,0,"(3, 2)","(5, 9)",0,"(5, 9)",0,0,0,1,
872,6,0030,1101,11010110,110101100010,3,0,"(3, 1)","(5, 9)",2,"(5, 9)",1,0,3,0,
873,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(3, 0)",2,"(3, 0)",0,0,3,0,
874,0,0030,1101,11011000,110110000010,3,0,"(5, 5)","(5, 3)",2,"(5, 3)",0,0,3,0,
875,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(2, 0)",0,"(2, 0)",1,0,0,1,
875,1,0030,1101,11011001,110110010010,3,0,"(5, 4)","(2, 0)",2,"(2, 0)",0,0,3,0,
876,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(0, 1)",1,"(0, 1)",0,0,0,1,
876,1,0003,1110,11101001,111010010001,3,1,"(6, 5)","(0, 1)",2,"(0, 1)",0,0,0,1,
876,2,3000,0111,01111001,011110011000,3,2,"(6, 6)","(0, 1)",3,"(0, 1)",1,0,0,1,
876,3,0300,1011,10111001,101110010100,3,3,"(5, 6)","(0, 1)",0,"(0, 1)",1,0,0,1,
876,4,0030,1101,11011001,110110010010,3,0,"(5, 5)","(0, 1)",0,"(0, 1)",1,0,0,1,
876,5,0030,1101,11011001,110110010010,3,0,"(5, 4)","(0, 1)",2,"(0, 1)",0,0,3,0,
877,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(2, 7)",2,"(2, 7)",1,0,3,0,
878,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(4, 1)",1,"(4, 1)",0,0,0,1,
878,1,0003,1110,11101001,111010010001,3,1,"(6, 5)","(4, 1)",2,"(4, 1)",0,0,0,1,
878,2,3000,0111,01111001,011110011000,3,2,"(6, 6)","(4, 1)",3,"(4, 1)",1,0,0,1,
878,3,0300,1011,10111001,101110010100,3,3,"(5, 6)","(4, 1)",1,"(4, 1)",0,0,3,0,
879,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(1, 6)",3,"(1, 6)",1,0,0,1,
879,1,0300,1011,10110011,101100110100,3,3,"(4, 5)","(1, 6)",1,"(1, 6)",0,0,3,0,
880,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(3, 8)",1,"(3, 8)",0,0,0,1,
880,1,0003,1110,11100011,111000110001,3,1,"(6, 5)","(3, 8)",0,"(3, 8)",0,0,0,1,
